Block_Index,Message,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
1687,"t=22.99,h=36.39,p=1011.87",62,6,True,True
1688,"t=22.99,h=36.39,p=1011.87",61,6,True,True
1689,"t=22.99,h=36.39,p=1011.87",63,22,True,True
1690,"t=22.99,h=36.39,p=1011.87",98,6,True,True
1691,"t=23.01,h=36.38,p=1011.91",63,5,True,True
1692,"t=23.01,h=36.38,p=1011.91",61,4,True,True
1693,"t=23.01,h=36.38,p=1011.91",62,4,True,True
1694,"t=23.01,h=36.38,p=1011.91",61,5,True,True
1695,"t=23.01,h=36.38,p=1011.91",66,5,True,True
1696,"t=23.01,h=36.38,p=1011.91",61,4,True,True
1697,"t=23.01,h=36.38,p=1011.91",62,4,True,True
1698,"t=23.01,h=36.38,p=1011.91",61,2,True,True
1699,"t=23.01,h=36.38,p=1011.91",62,2,True,True
1700,"t=23.02,h=36.39,p=1011.94",61,2,True,True
1701,"t=23.02,h=36.39,p=1011.94",64,39,True,True
1702,"t=23.02,h=36.39,p=1011.94",71,8,True,True
1703,"t=23.02,h=36.39,p=1011.94",62,6,True,True
1704,"t=23.02,h=36.39,p=1011.94",61,7,True,True
1705,"t=23.02,h=36.39,p=1011.94",62,7,True,True
1706,"t=23.02,h=36.39,p=1011.94",61,6,True,True
1707,"t=23.02,h=36.39,p=1011.94",63,6,True,True
1708,"t=23.02,h=36.39,p=1011.94",61,6,True,True
1709,"t=23.02,h=36.39,p=1011.94",62,6,True,True
1710,"t=23.01,h=36.38,p=1011.94",61,7,True,True
1711,"t=23.01,h=36.38,p=1011.94",63,8,True,True
1712,"t=23.01,h=36.38,p=1011.94",61,2,True,True
1713,"t=23.01,h=36.38,p=1011.94",62,16,True,True
1714,"t=23.01,h=36.38,p=1011.94",69,2,True,True
1715,"t=23.01,h=36.38,p=1011.94",62,3,True,True
1716,"t=23.01,h=36.38,p=1011.94",61,2,True,True
1717,"t=23.01,h=36.38,p=1011.94",62,2,True,True
1718,"t=23.01,h=36.38,p=1011.94",61,2,True,True
1719,"t=23.01,h=36.38,p=1011.94",62,21,True,True
1720,"t=23.02,h=36.37,p=1011.92",63,6,True,True
1721,"t=23.02,h=36.37,p=1011.92",62,5,True,True
1722,"t=23.02,h=36.37,p=1011.92",61,5,True,True
1723,"t=23.02,h=36.37,p=1011.92",63,4,True,True
1724,"t=23.02,h=36.37,p=1011.92",61,4,True,True
1725,"t=23.02,h=36.37,p=1011.92",62,5,True,True
1726,"t=23.02,h=36.37,p=1011.92",61,4,True,True
1727,"t=23.02,h=36.37,p=1011.92",62,2,True,True
1728,"t=23.02,h=36.37,p=1011.92",61,2,True,True
1729,"t=23.02,h=36.37,p=1011.92",62,2,True,True
1730,"t=23.02,h=36.40,p=1011.94",61,2,True,True
1731,"t=23.02,h=36.40,p=1011.94",62,39,True,True
1732,"t=23.02,h=36.40,p=1011.94",69,8,True,True
1733,"t=23.02,h=36.40,p=1011.94",62,5,True,True
1734,"t=23.02,h=36.40,p=1011.94",67,5,True,True
1735,"t=23.02,h=36.40,p=1011.94",62,5,True,True
1736,"t=23.02,h=36.40,p=1011.94",61,4,True,True
1737,"t=23.02,h=36.40,p=1011.94",62,21,True,True
1738,"t=23.02,h=36.40,p=1011.94",62,5,True,True
1739,"t=23.01,h=36.34,p=1011.92",61,5,True,True
1740,"t=23.01,h=36.34,p=1011.92",60,6,True,True
1741,"t=23.01,h=36.34,p=1011.92",61,5,True,True
1742,"t=23.01,h=36.34,p=1011.92",59,4,True,True
1743,"t=23.01,h=36.34,p=1011.92",61,4,True,True
1744,"t=23.01,h=36.34,p=1011.92",60,4,True,True
1745,"t=23.01,h=36.34,p=1011.92",61,5,True,True
1746,"t=23.01,h=36.34,p=1011.92",60,5,True,True
1747,"t=23.01,h=36.34,p=1011.92",61,28,True,True
1748,"t=23.01,h=36.34,p=1011.92",61,7,True,True
1749,"t=23.02,h=36.33,p=1011.93",62,7,True,True
1750,"t=23.02,h=36.33,p=1011.93",61,11,True,True
1751,"t=23.02,h=36.33,p=1011.93",62,24,True,True
1752,"t=23.02,h=36.33,p=1011.93",83,15,True,True
1753,"t=23.02,h=36.33,p=1011.93",63,2,True,True
1754,"t=23.02,h=36.33,p=1011.93",61,2,True,True
1755,"t=23.02,h=36.33,p=1011.93",62,2,True,True
1756,"t=23.02,h=36.33,p=1011.93",61,2,True,True
1757,"t=23.02,h=36.33,p=1011.93",62,2,True,True
1758,"t=23.02,h=36.33,p=1011.93",61,2,True,True
1759,"t=23.02,h=36.33,p=1011.94",62,2,True,True
1760,"t=23.02,h=36.33,p=1011.94",61,2,True,True
1761,"t=23.02,h=36.33,p=1011.94",62,3,True,True
1762,"t=23.02,h=36.33,p=1011.94",61,3,True,True
1763,"t=23.02,h=36.33,p=1011.94",62,3,True,True
1764,"t=23.02,h=36.33,p=1011.94",61,30,True,True
1765,"t=23.02,h=36.33,p=1011.94",85,6,True,True
1766,"t=23.02,h=36.33,p=1011.94",62,5,True,True
1767,"t=23.02,h=36.33,p=1011.94",62,5,True,True
1768,"t=23.02,h=36.32,p=1011.95",62,4,True,True
1769,"t=23.02,h=36.32,p=1011.95",61,4,True,True
1770,"t=23.02,h=36.32,p=1011.95",62,33,True,True
1771,"t=23.02,h=36.32,p=1011.95",62,3,True,True
1772,"t=23.02,h=36.32,p=1011.95",62,2,True,True
1773,"t=23.02,h=36.32,p=1011.95",61,2,True,True
1774,"t=23.02,h=36.32,p=1011.95",62,2,True,True
1775,"t=23.02,h=36.32,p=1011.95",61,2,True,True
1776,"t=23.02,h=36.32,p=1011.95",63,2,True,True
1777,"t=23.02,h=36.32,p=1011.95",61,2,True,True
1778,"t=23.01,h=36.33,p=1011.93",62,2,True,True
1779,"t=23.01,h=36.33,p=1011.93",61,2,True,True
1780,"t=23.01,h=36.33,p=1011.93",62,2,True,True
1781,"t=23.01,h=36.33,p=1011.93",61,2,True,True
1782,"t=23.01,h=36.33,p=1011.93",62,32,True,True
1783,"t=23.01,h=36.33,p=1011.93",69,6,True,True
1784,"t=23.01,h=36.33,p=1011.93",62,5,True,True
1785,"t=23.01,h=36.33,p=1011.93",61,6,True,True
1786,"t=23.01,h=36.33,p=1011.93",62,5,True,True
1787,"t=23.01,h=36.33,p=1011.93",61,4,True,True
1788,"t=23.02,h=36.38,p=1011.93",62,4,True,True
1789,"t=23.02,h=36.38,p=1011.93",61,5,True,True
1790,"t=23.02,h=36.38,p=1011.93",62,5,True,True
1791,"t=23.02,h=36.38,p=1011.93",61,4,True,True
1792,"t=23.02,h=36.38,p=1011.93",62,4,True,True
1793,"t=23.02,h=36.38,p=1011.93",61,4,True,True
1794,"t=23.02,h=36.38,p=1011.93",62,44,True,True
1795,"t=23.02,h=36.38,p=1011.93",71,8,True,True
1796,"t=23.02,h=36.38,p=1011.93",62,5,True,True
1797,"t=23.02,h=36.38,p=1011.93",61,4,True,True
1798,"t=23.02,h=36.31,p=1011.95",62,4,True,True
1799,"t=23.02,h=36.31,p=1011.95",61,4,True,True
1800,"t=23.02,h=36.31,p=1011.95",63,5,True,True
1801,"t=23.02,h=36.31,p=1011.95",63,10,True,True
1802,"t=23.02,h=36.31,p=1011.95",62,2,True,True
1803,"t=23.02,h=36.31,p=1011.95",62,2,True,True
1804,"t=23.02,h=36.31,p=1011.95",62,2,True,True
1805,"t=23.02,h=36.31,p=1011.95",61,2,True,True
1806,"t=23.02,h=36.31,p=1011.95",62,15,True,True
1807,"t=23.02,h=36.35,p=1011.96",71,2,True,True
1808,"t=23.02,h=36.35,p=1011.96",67,2,True,True
1809,"t=23.02,h=36.35,p=1011.96",61,5,True,True
1810,"t=23.02,h=36.35,p=1011.96",62,5,True,True
1811,"t=23.02,h=36.35,p=1011.96",61,5,True,True
1812,"t=23.02,h=36.35,p=1011.96",62,4,True,True
1813,"t=23.02,h=36.35,p=1011.96",61,39,True,True
1814,"t=23.02,h=36.35,p=1011.96",64,7,True,True
1815,"t=23.02,h=36.35,p=1011.96",61,8,True,True
1816,"t=23.01,h=36.29,p=1011.90",63,6,True,True
1817,"t=23.01,h=36.29,p=1011.90",61,6,True,True
1818,"t=23.01,h=36.29,p=1011.90",62,30,True,True
1819,"t=23.01,h=36.29,p=1011.90",62,2,True,True
1820,"t=23.01,h=36.29,p=1011.90",63,3,True,True
1821,"t=23.01,h=36.29,p=1011.90",61,2,True,True
1822,"t=23.01,h=36.29,p=1011.90",63,2,True,True
1823,"t=23.01,h=36.29,p=1011.90",61,2,True,True
1824,"t=23.01,h=36.29,p=1011.90",62,2,True,True
1825,"t=23.02,h=36.31,p=1011.91",76,2,True,True
1826,"t=23.02,h=36.31,p=1011.91",62,2,True,True
1827,"t=23.02,h=36.31,p=1011.91",61,2,True,True
1828,"t=23.02,h=36.31,p=1011.91",62,34,True,True
1829,"t=23.02,h=36.31,p=1011.91",62,5,True,True
1830,"t=23.02,h=36.31,p=1011.91",62,8,True,True
1831,"t=23.02,h=36.31,p=1011.91",61,5,True,True
1832,"t=23.02,h=36.31,p=1011.91",63,5,True,True
1833,"t=23.02,h=36.31,p=1011.91",61,5,True,True
1834,"t=23.02,h=36.31,p=1011.91",62,5,True,True
1835,"t=22.99,h=36.29,p=1011.89",61,5,True,True
1836,"t=22.99,h=36.29,p=1011.89",63,4,True,True
1837,"t=22.99,h=36.29,p=1011.89",61,4,True,True
1838,"t=22.99,h=36.29,p=1011.89",62,29,True,True
1839,"t=22.99,h=36.29,p=1011.89",63,2,True,True
1840,"t=22.99,h=36.29,p=1011.89",62,3,True,True
1841,"t=22.99,h=36.29,p=1011.89",61,2,True,True
1842,"t=22.99,h=36.29,p=1011.89",62,2,True,True
1843,"t=22.99,h=36.29,p=1011.89",61,2,True,True
1844,"t=22.99,h=36.29,p=1011.89",63,3,True,True
1845,"t=23.02,h=36.31,p=1011.94",61,2,True,True
1846,"t=23.02,h=36.31,p=1011.94",62,2,True,True
1847,"t=23.02,h=36.31,p=1011.94",61,2,True,True
1848,"t=23.02,h=36.31,p=1011.94",62,2,True,True
1849,"t=23.02,h=36.31,p=1011.94",61,38,True,True
1850,"t=23.02,h=36.31,p=1011.94",63,8,True,True
1851,"t=23.02,h=36.31,p=1011.94",61,12,True,True
1852,"t=23.02,h=36.31,p=1011.94",63,5,True,True
1853,"t=23.02,h=36.31,p=1011.94",61,5,True,True
1854,"t=23.02,h=36.31,p=1011.94",62,4,True,True
1855,"t=23.02,h=36.32,p=1011.95",61,5,True,True
1856,"t=23.02,h=36.32,p=1011.95",62,4,True,True
1857,"t=23.02,h=36.32,p=1011.95",61,4,True,True
1858,"t=23.02,h=36.32,p=1011.95",62,5,True,True
1859,"t=23.02,h=36.32,p=1011.95",61,32,True,True
1860,"t=23.02,h=36.32,p=1011.95",64,6,True,True
1861,"t=23.02,h=36.32,p=1011.95",61,5,True,True
1862,"t=23.02,h=36.32,p=1011.95",63,5,True,True
1863,"t=23.02,h=36.32,p=1011.95",61,5,True,True
1864,"t=23.02,h=36.29,p=1011.96",62,5,True,True
1865,"t=23.02,h=36.29,p=1011.96",61,5,True,True
1866,"t=23.02,h=36.29,p=1011.96",62,4,True,True
1867,"t=23.02,h=36.29,p=1011.96",61,4,True,True
1868,"t=23.02,h=36.29,p=1011.96",63,4,True,True
1869,"t=23.02,h=36.29,p=1011.96",61,40,True,True
1870,"t=23.02,h=36.29,p=1011.96",63,11,True,True
1871,"t=23.02,h=36.29,p=1011.96",61,7,True,True
1872,"t=23.02,h=36.29,p=1011.96",62,6,True,True
1873,"t=23.02,h=36.29,p=1011.96",61,2,True,True
1874,"t=23.02,h=36.24,p=1011.93",62,2,True,True
1875,"t=23.02,h=36.24,p=1011.93",61,2,True,True
1876,"t=23.02,h=36.24,p=1011.93",62,2,True,True
1877,"t=23.02,h=36.24,p=1011.93",61,2,True,True
1878,"t=23.02,h=36.24,p=1011.93",62,2,True,True
1879,"t=23.02,h=36.24,p=1011.93",85,35,True,True
1880,"t=23.02,h=36.24,p=1011.93",64,6,True,True
1881,"t=23.02,h=36.24,p=1011.93",61,4,True,True
1882,"t=23.02,h=36.24,p=1011.93",62,13,True,True
1883,"t=23.02,h=36.24,p=1011.93",62,4,True,True
1884,"t=23.02,h=36.24,p=1011.93",63,5,True,True
1885,"t=23.02,h=36.24,p=1011.93",61,4,True,True
1886,"t=23.02,h=36.24,p=1011.93",62,4,True,True
1887,"t=23.02,h=36.24,p=1011.93",61,4,True,True
1888,"t=23.02,h=36.24,p=1011.93",62,4,True,True
1889,"t=23.02,h=36.24,p=1011.93",83,17,True,True
1890,"t=23.02,h=36.24,p=1011.93",64,2,True,True
1891,"t=23.02,h=36.24,p=1011.93",61,2,True,True
1892,"t=23.02,h=36.24,p=1011.93",62,2,True,True
1893,"t=23.02,h=36.31,p=1011.93",61,2,True,True
1894,"t=23.02,h=36.31,p=1011.93",62,10,True,True
1895,"t=23.02,h=36.31,p=1011.93",61,17,True,True
1896,"t=23.02,h=36.31,p=1011.93",63,2,True,True
1897,"t=23.02,h=36.31,p=1011.93",61,2,True,True
1898,"t=23.02,h=36.31,p=1011.93",62,2,True,True
1899,"t=23.02,h=36.31,p=1011.93",61,2,True,True
1900,"t=23.02,h=36.31,p=1011.93",62,17,True,True
1901,"t=23.02,h=36.31,p=1011.93",63,10,True,True
1902,"t=23.02,h=36.31,p=1011.93",62,2,True,True
1903,"t=23.02,h=36.29,p=1011.93",61,2,True,True
1904,"t=23.02,h=36.29,p=1011.93",80,42,True,True
1905,"t=23.02,h=36.29,p=1011.93",62,7,True,True
1906,"t=23.02,h=36.29,p=1011.93",62,7,True,True
1907,"t=23.02,h=36.29,p=1011.93",61,6,True,True
1908,"t=23.02,h=36.29,p=1011.93",62,7,True,True
1909,"t=23.02,h=36.29,p=1011.93",61,7,True,True
1910,"t=23.02,h=36.29,p=1011.93",62,6,True,True
1911,"t=23.02,h=36.29,p=1011.93",61,4,True,True
1912,"t=23.02,h=36.29,p=1011.93",62,4,True,True
1913,"t=23.02,h=36.27,p=1011.93",62,4,True,True
1914,"t=23.02,h=36.27,p=1011.93",62,5,True,True
1915,"t=23.02,h=36.27,p=1011.93",62,4,True,True
1916,"t=23.02,h=36.27,p=1011.93",62,16,True,True
1917,"t=23.02,h=36.27,p=1011.93",70,2,True,True
1918,"t=23.02,h=36.27,p=1011.93",62,2,True,True
1919,"t=23.02,h=36.27,p=1011.93",61,2,True,True
1920,"t=23.02,h=36.27,p=1011.93",63,2,True,True
1921,"t=23.02,h=36.27,p=1011.93",61,2,True,True
1922,"t=23.02,h=36.27,p=1011.93",62,15,True,True
1923,"t=23.02,h=36.25,p=1011.90",63,2,True,True
1924,"t=23.02,h=36.25,p=1011.90",62,2,True,True
1925,"t=23.02,h=36.25,p=1011.90",61,2,True,True
1926,"t=23.02,h=36.25,p=1011.90",63,2,True,True
1927,"t=23.02,h=36.25,p=1011.90",61,2,True,True
1928,"t=23.02,h=36.25,p=1011.90",84,2,True,True
1929,"t=23.02,h=36.25,p=1011.90",61,2,True,True
1930,"t=23.02,h=36.25,p=1011.90",74,16,True,True
1931,"t=23.02,h=36.25,p=1011.90",62,2,True,True
1932,"t=23.02,h=36.23,p=1011.92",62,2,True,True
1933,"t=23.02,h=36.23,p=1011.92",62,2,True,True
1934,"t=23.02,h=36.23,p=1011.92",62,2,True,True
1935,"t=23.02,h=36.23,p=1011.92",61,2,True,True
1936,"t=23.02,h=36.23,p=1011.92",62,2,True,True
1937,"t=23.02,h=36.23,p=1011.92",61,2,True,True
1938,"t=23.02,h=36.23,p=1011.92",62,2,True,True
1939,"t=23.02,h=36.23,p=1011.92",61,2,True,True
1940,"t=23.02,h=36.23,p=1011.92",78,2,True,True
1941,"t=23.02,h=36.23,p=1011.92",61,21,True,True
1942,"t=23.02,h=36.21,p=1011.92",62,2,True,True
1943,"t=23.02,h=36.21,p=1011.92",60,2,True,True
1944,"t=23.02,h=36.21,p=1011.92",61,2,True,True
1945,"t=23.02,h=36.21,p=1011.92",59,9,True,True
1946,"t=23.02,h=36.21,p=1011.92",61,2,True,True
1947,"t=23.02,h=36.21,p=1011.92",60,2,True,True
1948,"t=23.02,h=36.21,p=1011.92",61,2,True,True
1949,"t=23.02,h=36.21,p=1011.92",60,2,True,True
1950,"t=23.02,h=36.21,p=1011.92",61,2,True,True
1951,"t=23.02,h=36.21,p=1011.92",60,16,True,True
1952,"t=23.02,h=36.23,p=1011.93",64,2,True,True
1953,"t=23.02,h=36.23,p=1011.93",61,2,True,True
1954,"t=23.02,h=36.23,p=1011.93",62,2,True,True
1955,"t=23.02,h=36.23,p=1011.93",61,3,True,True
1956,"t=23.02,h=36.23,p=1011.93",62,2,True,True
1957,"t=23.02,h=36.23,p=1011.93",61,2,True,True
1958,"t=23.02,h=36.23,p=1011.93",62,2,True,True
1959,"t=23.02,h=36.23,p=1011.93",61,2,True,True
1960,"t=23.02,h=36.23,p=1011.93",62,2,True,True
1961,"t=23.02,h=36.24,p=1011.92",77,16,True,True
1962,"t=23.02,h=36.24,p=1011.92",64,2,True,True
1963,"t=23.02,h=36.24,p=1011.92",61,2,True,True
1964,"t=23.02,h=36.24,p=1011.92",62,2,True,True
1965,"t=23.02,h=36.24,p=1011.92",61,2,True,True
1966,"t=23.02,h=36.24,p=1011.92",62,2,True,True
1967,"t=23.02,h=36.24,p=1011.92",62,2,True,True
1968,"t=23.02,h=36.24,p=1011.92",62,2,True,True
1969,"t=23.02,h=36.24,p=1011.92",82,3,True,True
1970,"t=23.02,h=36.24,p=1011.92",62,2,True,True
1971,"t=23.02,h=36.18,p=1011.92",85,16,True,True
1972,"t=23.02,h=36.18,p=1011.92",63,2,True,True
1973,"t=23.02,h=36.18,p=1011.92",62,3,True,True
1974,"t=23.02,h=36.18,p=1011.92",62,3,True,True
1975,"t=23.02,h=36.18,p=1011.92",61,2,True,True
1976,"t=23.02,h=36.18,p=1011.92",63,2,True,True
1977,"t=23.02,h=36.18,p=1011.92",61,2,True,True
1978,"t=23.02,h=36.18,p=1011.92",62,2,True,True
1979,"t=23.02,h=36.18,p=1011.92",61,2,True,True
1980,"t=23.02,h=36.18,p=1011.92",62,3,True,True
1981,"t=22.99,h=36.22,p=1011.88",61,3,True,True
1982,"t=22.99,h=36.22,p=1011.88",62,3,True,True
1983,"t=22.99,h=36.22,p=1011.88",61,51,True,True
1984,"t=22.99,h=36.22,p=1011.88",64,9,True,True
1985,"t=22.99,h=36.22,p=1011.88",61,2,True,True
1986,"t=22.99,h=36.22,p=1011.88",62,2,True,True
1987,"t=22.99,h=36.22,p=1011.88",61,2,True,True
1988,"t=22.99,h=36.22,p=1011.88",62,2,True,True
1989,"t=22.99,h=36.22,p=1011.88",61,2,True,True
1990,"t=22.99,h=36.22,p=1011.88",62,2,True,True
1991,"t=23.01,h=36.23,p=1011.89",61,2,True,True
1992,"t=23.01,h=36.23,p=1011.89",62,19,True,True
1993,"t=23.01,h=36.23,p=1011.89",62,3,True,True
1994,"t=23.01,h=36.23,p=1011.89",62,2,True,True
1995,"t=23.01,h=36.23,p=1011.89",61,2,True,True
1996,"t=23.01,h=36.23,p=1011.89",63,12,True,True
1997,"t=23.01,h=36.23,p=1011.89",61,2,True,True
1998,"t=23.01,h=36.23,p=1011.89",62,2,True,True
1999,"t=23.01,h=36.23,p=1011.89",61,2,True,True
2000,"t=23.02,h=36.19,p=1011.90",62,2,True,True
2001,"t=23.02,h=36.19,p=1011.90",62,9,True,True
2002,"t=23.02,h=36.19,p=1011.90",62,16,True,True
2003,"t=23.02,h=36.19,p=1011.90",63,3,True,True
2004,"t=23.02,h=36.19,p=1011.90",63,2,True,True
2005,"t=23.02,h=36.19,p=1011.90",61,2,True,True
2006,"t=23.02,h=36.19,p=1011.90",62,2,True,True
2007,"t=23.02,h=36.19,p=1011.90",61,2,True,True
2008,"t=23.02,h=36.19,p=1011.90",62,2,True,True
2009,"t=23.02,h=36.19,p=1011.90",61,2,True,True
2010,"t=23.02,h=36.18,p=1011.94",71,15,True,True
2011,"t=23.02,h=36.18,p=1011.94",61,2,True,True
2012,"t=23.02,h=36.18,p=1011.94",62,21,True,True
2013,"t=23.02,h=36.18,p=1011.94",63,6,True,True
2014,"t=23.02,h=36.18,p=1011.94",62,5,True,True
2015,"t=23.02,h=36.18,p=1011.94",61,4,True,True
2016,"t=23.02,h=36.18,p=1011.94",62,4,True,True
2017,"t=23.02,h=36.18,p=1011.94",72,5,True,True
2018,"t=23.02,h=36.18,p=1011.94",62,5,True,True
2019,"t=23.02,h=36.18,p=1011.94",61,4,True,True
2020,"t=23.02,h=36.20,p=1011.92",61,4,True,True
2021,"t=23.02,h=36.20,p=1011.92",60,4,True,True
2022,"t=23.02,h=36.20,p=1011.92",61,4,True,True
2023,"t=23.02,h=36.20,p=1011.92",60,16,True,True
2024,"t=23.02,h=36.20,p=1011.92",62,2,True,True
2025,"t=23.02,h=36.20,p=1011.92",60,2,True,True
2026,"t=23.02,h=36.20,p=1011.92",61,2,True,True
2027,"t=23.02,h=36.20,p=1011.92",60,4,True,True
2028,"t=23.02,h=36.20,p=1011.92",61,5,True,True
2029,"t=23.01,h=36.23,p=1011.92",61,4,True,True
2030,"t=23.01,h=36.23,p=1011.92",62,4,True,True
2031,"t=23.01,h=36.23,p=1011.92",61,4,True,True
2032,"t=23.01,h=36.23,p=1011.92",62,4,True,True
2033,"t=23.01,h=36.23,p=1011.92",61,23,True,True
2034,"t=23.01,h=36.23,p=1011.92",63,5,True,True
2035,"t=23.01,h=36.23,p=1011.92",61,4,True,True
2036,"t=23.01,h=36.23,p=1011.92",62,5,True,True
2037,"t=23.01,h=36.23,p=1011.92",61,4,True,True
2038,"t=23.01,h=36.23,p=1011.92",62,17,True,True
2039,"t=23.02,h=36.20,p=1011.93",61,3,True,True
2040,"t=23.02,h=36.20,p=1011.93",84,2,True,True
2041,"t=23.02,h=36.20,p=1011.93",60,2,True,True
2042,"t=23.02,h=36.20,p=1011.93",61,3,True,True
2043,"t=23.02,h=36.20,p=1011.93",81,35,True,True
2044,"t=23.02,h=36.20,p=1011.93",62,5,True,True
2045,"t=23.02,h=36.20,p=1011.93",60,5,True,True
2046,"t=23.02,h=36.20,p=1011.93",61,5,True,True
2047,"t=23.02,h=36.20,p=1011.93",60,5,True,True
2048,"t=23.02,h=36.20,p=1011.93",61,6,True,True
2049,"t=23.02,h=36.23,p=1011.94",61,4,True,True
2050,"t=23.02,h=36.23,p=1011.94",63,4,True,True
2051,"t=23.02,h=36.23,p=1011.94",61,6,True,True
2052,"t=23.02,h=36.23,p=1011.94",63,2,True,True
2053,"t=23.02,h=36.23,p=1011.94",61,32,True,True
2054,"t=23.02,h=36.23,p=1011.94",63,2,True,True
2055,"t=23.02,h=36.23,p=1011.94",61,2,True,True
2056,"t=23.02,h=36.23,p=1011.94",62,3,True,True
2057,"t=23.02,h=36.23,p=1011.94",61,2,True,True
2058,"t=23.02,h=36.17,p=1011.94",62,2,True,True
2059,"t=23.02,h=36.17,p=1011.94",61,2,True,True
2060,"t=23.02,h=36.17,p=1011.94",62,2,True,True
2061,"t=23.02,h=36.17,p=1011.94",61,2,True,True
2062,"t=23.02,h=36.17,p=1011.94",62,2,True,True
2063,"t=23.02,h=36.17,p=1011.94",61,2,True,True
2064,"t=23.02,h=36.17,p=1011.94",62,36,True,True
2065,"t=23.02,h=36.17,p=1011.94",63,3,True,True
2066,"t=23.02,h=36.17,p=1011.94",63,2,True,True
2067,"t=23.02,h=36.17,p=1011.94",61,2,True,True
2068,"t=23.03,h=36.19,p=1011.95",63,3,True,True
2069,"t=23.03,h=36.19,p=1011.95",61,2,True,True
2070,"t=23.03,h=36.19,p=1011.95",63,2,True,True
2071,"t=23.03,h=36.19,p=1011.95",61,1,True,True
2072,"t=23.03,h=36.19,p=1011.95",63,2,True,True
2073,"t=23.03,h=36.19,p=1011.95",61,2,True,True
2074,"t=23.03,h=36.19,p=1011.95",63,36,True,True
2075,"t=23.03,h=36.19,p=1011.95",62,9,True,True
2076,"t=23.03,h=36.19,p=1011.95",63,7,True,True
2077,"t=23.03,h=36.19,p=1011.95",61,5,True,True
2078,"t=23.02,h=36.17,p=1011.92",62,19,True,True
2079,"t=23.02,h=36.17,p=1011.92",61,4,True,True
2080,"t=23.02,h=36.17,p=1011.92",62,4,True,True
2081,"t=23.02,h=36.17,p=1011.92",84,4,True,True
2082,"t=23.02,h=36.17,p=1011.92",63,4,True,True
2083,"t=23.02,h=36.17,p=1011.92",61,5,True,True
2084,"t=23.02,h=36.17,p=1011.92",62,17,True,True
2085,"t=23.02,h=36.17,p=1011.92",62,2,True,True
2086,"t=23.02,h=36.17,p=1011.92",63,2,True,True
2087,"t=23.02,h=36.17,p=1011.92",61,2,True,True
2088,"t=23.02,h=36.15,p=1011.94",62,2,True,True
2089,"t=23.02,h=36.15,p=1011.94",61,35,True,True
2090,"t=23.02,h=36.15,p=1011.94",64,6,True,True
2091,"t=23.02,h=36.15,p=1011.94",61,5,True,True
2092,"t=23.02,h=36.15,p=1011.94",63,4,True,True
2093,"t=23.02,h=36.15,p=1011.94",61,5,True,True
2094,"t=23.02,h=36.15,p=1011.94",62,5,True,True
2095,"t=23.02,h=36.15,p=1011.94",61,4,True,True
2096,"t=23.02,h=36.15,p=1011.94",62,4,True,True
2097,"t=23.02,h=36.16,p=1011.92",61,4,True,True
2098,"t=23.02,h=36.16,p=1011.92",62,5,True,True
2099,"t=23.02,h=36.16,p=1011.92",61,5,True,True
2100,"t=23.02,h=36.16,p=1011.92",62,4,True,True
2101,"t=23.02,h=36.16,p=1011.92",62,28,True,True
2102,"t=23.02,h=36.16,p=1011.92",70,7,True,True
2103,"t=23.02,h=36.16,p=1011.92",62,6,True,True
2104,"t=23.02,h=36.16,p=1011.92",61,11,True,True
2105,"t=23.02,h=36.16,p=1011.92",62,6,True,True
2106,"t=23.02,h=36.16,p=1011.92",62,7,True,True
2107,"t=23.02,h=36.18,p=1011.92",62,6,True,True
2108,"t=23.02,h=36.18,p=1011.92",61,29,True,True
2109,"t=23.02,h=36.18,p=1011.92",63,5,True,True
2110,"t=23.02,h=36.18,p=1011.92",61,2,True,True
2111,"t=23.02,h=36.18,p=1011.92",62,2,True,True
2112,"t=23.02,h=36.18,p=1011.92",61,2,True,True
2113,"t=23.02,h=36.18,p=1011.92",62,2,True,True
2114,"t=23.02,h=36.18,p=1011.92",61,2,True,True
2115,"t=23.02,h=36.18,p=1011.92",63,2,True,True
2116,"t=23.02,h=36.18,p=1011.92",62,2,True,True
2117,"t=23.02,h=36.16,p=1011.92",62,1,True,True
2118,"t=23.02,h=36.16,p=1011.92",61,2,True,True
2119,"t=23.02,h=36.16,p=1011.92",62,2,True,True
2120,"t=23.02,h=36.16,p=1011.92",61,40,True,True
2121,"t=23.02,h=36.16,p=1011.92",69,7,True,True
2122,"t=23.02,h=36.16,p=1011.92",62,7,True,True
2123,"t=23.02,h=36.16,p=1011.92",61,7,True,True
2124,"t=23.02,h=36.16,p=1011.92",62,8,True,True
2125,"t=23.02,h=36.16,p=1011.92",61,6,True,True
2126,"t=23.02,h=36.15,p=1011.95",63,6,True,True
2127,"t=23.02,h=36.15,p=1011.95",61,6,True,True
2128,"t=23.02,h=36.15,p=1011.95",63,6,True,True
2129,"t=23.02,h=36.15,p=1011.95",61,2,True,True
2130,"t=23.02,h=36.15,p=1011.95",62,2,True,True
2131,"t=23.02,h=36.15,p=1011.95",61,2,True,True
2132,"t=23.02,h=36.15,p=1011.95",62,44,True,True
2133,"t=23.02,h=36.15,p=1011.95",70,3,True,True
2134,"t=23.02,h=36.15,p=1011.95",62,3,True,True
2135,"t=23.02,h=36.15,p=1011.95",61,2,True,True
2136,"t=23.02,h=36.13,p=1011.90",61,2,True,True
