Chunk_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
1925,25,448,57545.70,55554.60,True,True
1926,25,442,54883.80,56062.30,True,True
1927,25,449,56220.80,55687.20,True,True
1928,25,444,54475.10,56087.90,True,True
1929,25,447,54090.70,53520.80,True,True
1930,25,443,55168.50,54413.10,True,True
1931,25,448,57075.30,55125.30,True,True
1932,25,442,56800.40,57268.20,True,True
1933,25,448,54969.70,56230.40,True,True
1934,25,441,54944.10,53464.00,True,True
1935,25,502,58178.70,61180.80,True,True
1936,25,448,55018.90,52559.90,True,True
1937,25,448,55075.70,55584.60,True,True
1938,25,441,57983.30,54362.30,True,True
1939,25,449,54184.00,54493.30,True,True
1940,25,441,53507.50,55829.90,True,True
1941,25,448,53780.50,55233.40,True,True
1942,25,442,54671.50,57104.10,True,True
1943,25,448,56709.40,56593.00,True,True
1944,25,441,54204.70,56008.60,True,True
1945,25,448,56586.30,55369.30,True,True
1946,25,501,54530.10,55281.80,True,True
1947,25,459,53131.40,55375.70,True,True
1948,25,442,54296.70,55734.10,True,True
1949,25,447,56094.10,55542.60,True,True
1950,25,441,57141.80,54074.30,True,True
1951,25,448,54984.90,52561.80,True,True
1952,25,443,55212.10,56291.50,True,True
1953,25,450,56796.80,59105.50,True,True
1954,25,452,56659.70,55719.40,True,True
1955,25,449,58330.90,53313.40,True,True
1956,25,444,55714.60,56763.40,True,True
1957,25,478,56848.10,55449.70,True,True
1958,25,451,53829.30,55313.50,True,True
1959,25,452,56325.10,55481.80,True,True
1960,25,442,55440.30,57027.60,True,True
1961,25,448,56331.70,59485.10,True,True
1962,25,445,54307.00,53426.00,True,True
1963,25,450,58319.60,53863.90,True,True
1964,25,442,54740.40,53155.40,True,True
1965,25,448,55005.00,57036.10,True,True
1966,25,442,57361.90,55033.00,True,True
1967,25,449,57529.80,56332.40,True,True
1968,25,441,55915.90,56063.10,True,True
1969,25,446,55255.80,54482.10,True,True
1970,25,440,52834.90,52350.10,True,True
1971,25,446,56494.80,54182.50,True,True
1972,25,447,54984.50,57804.30,True,True
1973,25,447,54115.20,56024.40,True,True
1974,25,442,54837.20,55890.70,True,True
1975,25,456,54761.60,57029.90,True,True
1976,25,441,56706.70,55553.90,True,True
1977,25,449,58130.80,55360.40,True,True
1978,25,441,56009.80,54091.90,True,True
1979,25,448,56916.00,54044.40,True,True
1980,25,441,55915.90,53984.50,True,True
1981,25,457,55708.30,52746.90,True,True
1982,25,441,55310.50,56419.40,True,True
1983,25,446,56688.60,57637.30,True,True
1984,25,440,54987.10,55848.40,True,True
1985,25,451,55462.80,56689.70,True,True
1986,25,442,55950.10,55900.30,True,True
1987,25,447,55531.00,55058.90,True,True
1988,25,442,57815.90,54978.40,True,True
1989,25,449,53459.50,57309.20,True,True
1990,25,442,55631.20,53751.90,True,True
1991,25,448,54834.70,55906.60,True,True
1992,25,505,54719.60,55016.80,True,True
1993,25,458,57466.40,54096.90,True,True
1994,25,443,55305.10,56810.90,True,True
1995,25,448,58059.40,55036.60,True,True
1996,25,441,56524.40,54103.20,True,True
1997,25,449,56139.40,56528.40,True,True
1998,25,442,55311.90,55563.80,True,True
1999,25,455,56955.70,56196.20,True,True
2000,25,465,56710.40,56418.40,True,True
2001,25,448,55905.30,55721.30,True,True
2002,25,453,54635.30,55869.20,True,True
2003,25,446,55532.50,54937.40,True,True
2004,25,438,54715.00,56063.70,True,True
2005,25,445,53998.20,57419.00,True,True
2006,25,439,58121.10,56237.00,True,True
2007,25,445,57145.50,56569.40,True,True
2008,25,439,70981.50,54573.70,True,True
2009,25,445,56949.30,59686.10,True,True
2010,25,439,56979.10,58003.70,True,True
2011,25,455,57255.10,55953.20,True,True
2012,25,443,57747.00,55444.20,True,True
2013,25,447,57604.80,58006.80,True,True
2014,25,442,53540.40,57632.70,True,True
2015,25,486,56788.30,55906.80,True,True
2016,25,442,54312.50,55597.60,True,True
2017,25,448,55178.30,56376.00,True,True
2018,25,514,54899.90,54136.90,True,True
2019,25,448,57402.90,55349.90,True,True
2020,25,455,56082.00,56365.70,True,True
2021,25,445,56025.80,55141.60,True,True
2022,25,439,53907.00,57227.40,True,True
2023,25,445,55446.40,55714.20,True,True
2024,25,506,57604.00,54338.50,True,True
2025,25,454,54002.80,56051.00,True,True
2026,25,439,57401.20,53968.90,True,True
2027,25,445,54475.30,56397.00,True,True
2028,25,439,54696.10,59054.10,True,True
2029,25,446,54563.30,58435.90,True,True
2030,25,442,54140.80,55986.50,True,True
2031,25,447,55831.70,55770.50,True,True
2032,25,443,56321.80,56337.70,True,True
2033,25,449,53741.40,55171.20,True,True
2034,25,442,54928.90,54255.10,True,True
2035,25,449,54957.30,56536.00,True,True
2036,25,444,54186.00,55016.00,True,True
2037,25,450,55314.20,63083.60,True,True
2038,25,441,54710.10,58506.70,True,True
2039,25,449,55027.80,54872.40,True,True
2040,25,443,54893.00,55485.60,True,True
2041,25,448,55419.70,54833.20,True,True
2042,25,443,53917.00,55780.10,True,True
2043,25,448,56663.70,55469.80,True,True
2044,25,441,53165.20,56546.70,True,True
2045,25,449,54573.40,54204.30,True,True
2046,25,465,56376.50,54808.80,True,True
2047,25,448,58613.20,55499.80,True,True
2048,25,442,56482.00,58251.60,True,True
2049,25,458,53575.00,55529.10,True,True
2050,25,441,56033.40,54854.80,True,True
2051,25,448,53211.80,55975.70,True,True
2052,25,444,53517.50,56645.40,True,True
2053,25,452,56233.60,56196.20,True,True
2054,25,442,56057.90,54674.10,True,True
2055,25,449,54770.40,56346.70,True,True
2056,25,446,55105.30,55492.00,True,True
2057,25,525,56611.60,53784.30,True,True
2058,25,451,53728.80,55430.30,True,True
2059,25,448,54333.70,55485.80,True,True
2060,25,443,57351.80,55990.90,True,True
2061,25,448,56099.00,55386.70,True,True
2062,25,444,55685.30,54483.20,True,True
2063,25,449,54259.90,56844.90,True,True
2064,25,471,56509.30,54726.40,True,True
2065,25,445,55351.40,55842.80,True,True
2066,25,441,56021.50,56052.50,True,True
2067,25,452,57699.70,54900.00,True,True
2068,25,439,56321.70,55406.10,True,True
2069,25,443,55375.90,56490.80,True,True
2070,25,438,55273.80,55184.90,True,True
2071,25,449,54074.10,56892.90,True,True
2072,25,476,56104.30,58158.60,True,True
2073,25,444,56956.90,54752.50,True,True
2074,25,447,56959.30,54465.90,True,True
2075,25,449,55705.30,54860.70,True,True
2076,25,444,57453.80,53004.20,True,True
2077,25,459,57158.10,53445.00,True,True
2078,25,444,56493.80,54764.60,True,True
2079,25,448,54731.70,55471.90,True,True
2080,25,441,54893.70,56709.10,True,True
2081,25,448,55808.80,54981.20,True,True
2082,25,442,55570.40,56536.20,True,True
2083,25,447,55209.70,54787.10,True,True
2084,25,442,53987.80,55489.20,True,True
2085,25,450,54133.70,58613.90,True,True
2086,25,441,54374.10,55472.30,True,True
2087,25,448,53643.30,57134.70,True,True
2088,25,444,56550.50,58853.60,True,True
2089,25,448,54642.30,53441.10,True,True
2090,25,452,56966.20,54992.00,True,True
2091,25,450,55329.20,55094.30,True,True
2092,25,442,55527.20,55517.40,True,True
2093,25,448,54820.70,54146.10,True,True
2094,25,442,55064.80,54332.40,True,True
2095,25,449,57583.40,54814.70,True,True
2096,25,445,56197.40,51829.00,True,True
2097,25,447,54362.20,54881.60,True,True
2098,25,445,56409.50,52148.00,True,True
2099,25,449,57368.40,58926.80,True,True
2100,25,441,55348.40,55508.60,True,True
2101,25,447,55260.50,55035.70,True,True
2102,25,441,56669.50,54483.10,True,True
2103,25,448,55920.00,55714.50,True,True
2104,25,452,54751.20,56213.90,True,True
2105,25,449,57508.70,54374.40,True,True
2106,25,441,55603.00,56686.20,True,True
2107,25,448,55016.90,56387.20,True,True
2108,25,443,57977.70,55552.70,True,True
2109,25,450,57615.90,56220.80,True,True
2110,25,442,57205.80,58431.10,True,True
2111,25,448,55035.50,55853.70,True,True
2112,25,495,55824.70,54762.80,True,True
2113,25,458,53281.20,55229.30,True,True
2114,25,442,56313.80,54925.40,True,True
2115,25,447,56307.10,56781.40,True,True
2116,25,443,53001.70,55229.20,True,True
2117,25,450,55660.10,55271.00,True,True
2118,25,441,57474.40,54647.40,True,True
2119,25,447,58018.70,55869.60,True,True
2120,25,445,58375.40,55619.50,True,True
2121,25,492,56366.30,55090.00,True,True
2122,25,441,55216.50,53510.40,True,True
2123,25,450,54635.20,54335.30,True,True
2124,25,451,58774.80,55415.30,True,True
2125,25,452,54541.90,55194.90,True,True
2126,25,442,56630.80,54046.70,True,True
2127,25,449,54390.20,57610.00,True,True
2128,25,445,53566.70,56955.40,True,True
2129,25,448,55583.00,54849.50,True,True
2130,25,442,53811.70,54932.80,True,True
2131,25,448,55118.30,55708.10,True,True
2132,25,442,53825.30,55549.00,True,True
2133,25,457,55627.20,56260.00,True,True
2134,25,442,56318.70,53348.60,True,True
2135,25,447,55211.70,56198.40,True,True
2136,25,442,56119.70,56938.20,True,True
2137,25,448,55158.70,56852.00,True,True
2138,25,451,52688.10,56494.20,True,True
2139,25,501,57346.30,54134.40,True,True
2140,25,440,54232.80,55355.80,True,True
2141,25,468,56117.30,55327.00,True,True
2142,25,450,56723.60,57081.80,True,True
2143,25,447,55786.20,55489.70,True,True
2144,25,445,56294.00,56153.20,True,True
2145,25,448,57488.30,53402.20,True,True
2146,25,443,56656.90,53876.80,True,True
2147,25,457,56133.80,54983.00,True,True
2148,25,442,56070.90,55716.80,True,True
2149,25,448,56474.80,56894.30,True,True
2150,25,442,59013.40,53926.00,True,True
2151,25,449,55208.60,56183.40,True,True
2152,25,453,56378.10,56108.60,True,True
2153,25,448,52733.90,55517.40,True,True
2154,25,442,55071.20,55488.90,True,True
2155,25,449,56117.00,54934.30,True,True
2156,25,445,57471.10,55801.80,True,True
2157,25,447,62624.40,56440.30,True,True
2158,25,455,56632.00,54373.40,True,True
2159,25,450,56554.40,56682.10,True,True
2160,25,445,55760.40,54479.30,True,True
2161,25,449,59169.80,56067.40,True,True
2162,25,446,55635.90,56703.90,True,True
2163,25,446,56990.00,57921.90,True,True
2164,25,445,57001.00,57077.00,True,True
2165,25,447,58079.80,56509.00,True,True
2166,25,446,55890.10,56060.30,True,True
2167,25,447,60200.20,68930.70,True,True
2168,25,445,55302.20,57898.90,True,True
2169,25,447,54038.80,55910.70,True,True
2170,25,445,60623.50,55548.40,True,True
2171,25,448,55698.60,55289.10,True,True
2172,25,449,55395.80,54644.10,True,True
2173,25,446,55374.30,55204.20,True,True
2174,25,445,55773.40,54781.30,True,True
2175,25,446,55645.00,54065.30,True,True
2176,25,444,57721.80,57601.20,True,True
2177,25,445,56623.40,55336.20,True,True
2178,25,443,53160.20,54886.70,True,True
2179,25,445,55600.30,57011.40,True,True
2180,25,446,55454.90,54722.70,True,True
2181,25,445,55083.70,54668.90,True,True
2182,25,485,55218.40,55457.40,True,True
2183,25,446,55111.60,52650.10,True,True
2184,25,455,56411.50,57060.40,True,True
2185,25,447,54863.70,53843.20,True,True
2186,25,445,55028.20,56240.60,True,True
2187,25,446,55252.50,54049.60,True,True
2188,25,443,55332.50,54068.50,True,True
2189,25,446,57454.90,55141.60,True,True
2190,25,446,57002.80,58323.60,True,True
2191,25,446,55593.50,56643.90,True,True
2192,25,447,54761.50,55781.00,True,True
2193,25,451,56544.90,53740.50,True,True
2194,25,453,52472.30,55993.30,True,True
2195,25,449,55376.50,56329.70,True,True
2196,25,447,54351.30,57108.10,True,True
2197,25,446,55733.00,55335.20,True,True
2198,25,448,57418.00,55719.40,True,True
2199,25,454,51386.60,54302.80,True,True
2200,25,444,58017.40,54388.60,True,True
2201,25,444,56947.30,56060.10,True,True
2202,25,446,57365.70,54420.70,True,True
2203,25,448,57563.20,56119.40,True,True
2204,25,444,58282.10,55518.00,True,True
2205,25,445,53838.90,56192.30,True,True
2206,25,444,59151.20,55918.20,True,True
2207,25,444,57533.50,54930.70,True,True
2208,25,444,56262.50,55419.40,True,True
2209,25,445,54274.90,58138.40,True,True
2210,25,513,58896.40,56815.90,True,True
2211,25,446,56334.30,56607.30,True,True
2212,25,454,59501.40,53802.20,True,True
2213,25,445,57447.10,56185.10,True,True
2214,25,445,56109.40,55682.30,True,True
2215,25,446,57751.60,55115.10,True,True
2216,25,446,55017.00,58216.70,True,True
2217,25,448,52283.60,54212.60,True,True
2218,25,446,57045.20,53540.30,True,True
2219,25,447,54549.70,59030.20,True,True
2220,25,447,54326.20,55073.50,True,True
2221,25,446,53824.00,56541.80,True,True
2222,25,456,57143.90,59556.50,True,True
2223,25,447,56142.30,56723.30,True,True
2224,25,446,56132.70,55164.90,True,True
2225,25,448,54698.00,55906.50,True,True
2226,25,473,57543.30,56822.20,True,True
2227,25,445,56019.10,55451.40,True,True
2228,25,500,54075.70,55878.30,True,True
2229,25,446,54883.60,58234.70,True,True
2230,25,444,55055.70,54764.30,True,True
2231,25,455,53152.40,56639.10,True,True
2232,25,447,54508.00,54823.80,True,True
2233,25,447,55334.20,54243.00,True,True
2234,25,445,57361.70,55897.70,True,True
2235,25,445,55464.60,58232.50,True,True
2236,25,444,54604.20,57114.50,True,True
2237,25,455,54189.70,57328.60,True,True
2238,25,445,56384.60,57024.70,True,True
2239,25,449,54686.10,53337.20,True,True
2240,25,445,54839.40,53908.20,True,True
2241,25,455,55947.90,54816.40,True,True
2242,25,447,55975.70,56040.20,True,True
2243,25,450,55913.60,56316.50,True,True
2244,25,445,56896.20,54199.50,True,True
2245,25,446,54093.90,54560.50,True,True
2246,25,454,55757.90,56375.10,True,True
2247,25,446,56733.80,53773.00,True,True
2248,25,445,54024.80,58408.20,True,True
2249,25,445,54416.70,54502.60,True,True
2250,25,445,55496.80,54265.50,True,True
2251,25,447,54565.10,55641.40,True,True
2252,25,445,54868.10,55262.70,True,True
2253,25,445,56473.00,58045.20,True,True
2254,25,443,54474.40,56604.40,True,True
2255,25,445,56249.20,55484.90,True,True
2256,25,444,55149.50,55384.90,True,True
2257,25,448,55679.50,57286.40,True,True
2258,25,445,55816.60,53245.40,True,True
2259,25,445,53231.70,56011.90,True,True
2260,25,444,54549.20,57577.50,True,True
2261,25,446,54372.80,55541.90,True,True
2262,25,449,55281.80,55613.10,True,True
2263,25,446,54817.50,57059.30,True,True
2264,25,446,55907.60,52917.50,True,True
2265,25,446,54455.30,55985.70,True,True
2266,25,444,55335.80,56345.50,True,True
2267,25,447,53220.20,52463.00,True,True
2268,25,463,57288.60,54773.10,True,True
2269,25,456,56028.80,54967.10,True,True
2270,25,444,55699.30,56031.10,True,True
2271,25,445,54134.30,55827.20,True,True
2272,25,447,55400.50,55912.70,True,True
2273,25,447,55471.20,56221.40,True,True
2274,25,444,54521.30,56739.60,True,True
2275,25,445,53787.20,65007.30,True,True
2276,25,444,55227.40,58079.60,True,True
2277,25,511,55691.10,54336.20,True,True
2278,25,454,55628.10,55596.30,True,True
2279,25,449,55474.60,55418.30,True,True
2280,25,445,55292.70,56318.30,True,True
2281,25,446,54867.50,55929.20,True,True
2282,25,444,56265.90,53845.10,True,True
2283,25,446,55781.10,58045.80,True,True
2284,25,447,56264.50,54140.80,True,True
2285,25,448,54167.40,54388.10,True,True
2286,25,442,55173.20,54986.10,True,True
2287,25,455,54019.20,55755.10,True,True
2288,25,444,54636.40,54000.10,True,True
2289,25,446,55916.60,52936.70,True,True
2290,25,446,57353.20,54409.90,True,True
2291,25,445,56337.60,55433.30,True,True
2292,25,444,55856.60,57899.10,True,True
2293,25,445,56212.80,56312.60,True,True
2294,25,447,55122.90,56295.10,True,True
2295,25,447,54778.70,56595.50,True,True
2296,25,444,54388.20,55665.50,True,True
2297,25,446,54683.40,55399.30,True,True
2298,25,444,57556.30,56134.80,True,True
2299,25,446,55612.90,54548.90,True,True
2300,25,446,57056.80,53648.60,True,True
2301,25,446,55805.00,54574.20,True,True
2302,25,444,57284.80,54453.00,True,True
2303,25,446,54608.50,61021.70,True,True
2304,25,446,54947.30,56802.10,True,True
2305,25,455,55136.80,56065.30,True,True
2306,25,441,55269.40,55938.90,True,True
2307,25,443,54272.20,56418.10,True,True
2308,25,440,56125.20,57770.00,True,True
2309,25,441,57768.00,54368.60,True,True
2310,25,441,56817.20,56000.20,True,True
2311,25,442,52714.20,57214.60,True,True
2312,25,445,56431.30,55261.90,True,True
2313,25,443,54502.30,55326.40,True,True
2314,25,471,55202.00,54899.50,True,True
2315,25,446,55352.50,54596.30,True,True
2316,25,445,54179.30,55554.80,True,True
2317,25,445,54824.80,53316.20,True,True
2318,25,448,53904.00,54601.50,True,True
2319,25,447,54467.30,54918.50,True,True
2320,25,444,54113.30,56823.20,True,True
2321,25,446,53798.50,57276.60,True,True
2322,25,445,54063.40,55428.00,True,True
2323,25,446,55933.70,55121.30,True,True
2324,25,444,54392.80,57377.40,True,True
2325,25,446,58754.70,55370.70,True,True
2326,25,446,54198.80,53733.20,True,True
2327,25,445,58252.40,56260.60,True,True
2328,25,444,54996.00,56052.60,True,True
2329,25,449,54954.90,56241.50,True,True
2330,25,444,53956.90,53953.60,True,True
2331,25,520,53872.00,55181.60,True,True
2332,25,446,55889.60,55598.10,True,True
2333,25,456,56913.20,55367.70,True,True
2334,25,445,56970.50,56478.90,True,True
2335,25,446,53779.00,57615.40,True,True
2336,25,445,55510.00,55699.00,True,True
2337,25,447,56204.60,56275.50,True,True
2338,25,445,56846.90,53577.30,True,True
2339,25,446,56961.20,55348.70,True,True
2340,25,443,57065.80,55044.70,True,True
2341,25,446,53879.90,55212.20,True,True
2342,25,445,55298.50,55393.40,True,True
2343,25,445,56606.50,55011.30,True,True
2344,25,455,54446.80,57455.10,True,True
2345,25,445,55329.40,54621.50,True,True
2346,25,445,55350.40,56365.90,True,True
2347,25,445,54331.40,53969.20,True,True
2348,25,447,55404.00,52995.70,True,True
2349,25,469,58068.40,55534.30,True,True
2350,25,444,53919.10,56280.10,True,True
2351,25,446,54355.10,58714.70,True,True
2352,25,443,56396.80,53411.40,True,True
2353,25,446,55091.10,56586.40,True,True
2354,25,445,56115.70,53788.60,True,True
2355,25,446,56253.50,56101.00,True,True
2356,25,444,55466.00,54736.50,True,True
2357,25,448,54767.10,52749.10,True,True
2358,25,444,54400.20,54834.80,True,True
2359,25,446,55203.30,54991.10,True,True
2360,25,445,55872.30,54552.40,True,True
2361,25,519,56160.50,55294.20,True,True
2362,25,455,58215.70,55395.70,True,True
2363,25,446,55676.70,54362.00,True,True
2364,25,444,54323.30,54535.40,True,True
2365,25,446,56490.70,52809.70,True,True
2366,25,444,54955.40,55672.30,True,True
2367,25,456,53657.20,55647.30,True,True
2368,25,444,53952.20,55160.40,True,True
2369,25,445,56887.70,55288.50,True,True
2370,25,444,55105.10,54212.40,True,True
2371,25,449,55296.00,54764.30,True,True
2372,25,443,57643.90,53690.40,True,True
2373,25,446,55069.60,54511.60,True,True
2374,25,443,55583.10,56937.10,True,True
2375,25,445,54666.60,55159.00,True,True
2376,25,444,54694.70,53319.30,True,True
2377,25,474,57933.60,52583.10,True,True
2378,25,446,55618.60,55198.60,True,True
2379,25,445,54575.90,54865.00,True,True
2380,25,449,56473.50,53995.60,True,True
2381,25,455,54634.30,56346.90,True,True
2382,25,444,55130.20,55250.10,True,True
2383,25,448,55672.40,59488.70,True,True
2384,25,444,53881.30,55258.60,True,True
2385,25,445,56817.50,56136.50,True,True
